IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.114.167,2082,2082,false,SIN,Asia Pacific,Singapore,7,13.07
8.222.144.219,2095,2095,false,SIN,Asia Pacific,Singapore,9,13.07
8.222.167.8,8080,8080,false,SIN,Asia Pacific,Singapore,8,13.07
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,9,13.07
47.236.144.48,2053,2053,true,SIN,Asia Pacific,Singapore,108,13.07
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,33,13.06
8.219.70.117,2053,2053,true,SIN,Asia Pacific,Singapore,24,13.06
47.245.111.171,8443,8443,true,SIN,Asia Pacific,Singapore,133,13.06
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,94,13.05
47.236.31.73,8880,8880,false,SIN,Asia Pacific,Singapore,23,13.05
8.219.183.31,8080,8080,false,SIN,Asia Pacific,Singapore,22,13.05
47.237.9.59,8880,8880,false,SIN,Asia Pacific,Singapore,32,13.05
8.219.40.255,2086,2086,false,SIN,Asia Pacific,Singapore,16,13.05
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,131,13.04
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,33,13.04
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,31,13.04
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,27,13.04
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,36,13.04
8.219.228.193,2053,2053,true,SIN,Asia Pacific,Singapore,203,13.04
8.219.253.185,2095,2095,false,SIN,Asia Pacific,Singapore,29,13.04
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,118,13.04
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,27,13.04
8.222.224.163,2086,2086,false,SIN,Asia Pacific,Singapore,5,13.03
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,139,13.03
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,47,13.03
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,49,13.03
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,14,13.02
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,131,13.02
8.222.221.109,2086,2086,false,SIN,Asia Pacific,Singapore,12,13.02
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,85,13.02
8.219.217.81,80,80,false,SIN,Asia Pacific,Singapore,17,13.02
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,93,13.02
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,90,13.01
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,96,13.01
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,31,13.01
8.222.168.234,8443,8443,true,SIN,Asia Pacific,Singapore,75,13.01
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,260,13.01
8.222.144.219,2095,2095,false,SIN,Asia Pacific,Singapore,11,13.00
8.219.213.112,2053,2053,true,SIN,Asia Pacific,Singapore,172,13.00
47.236.147.146,2096,2096,true,SIN,Asia Pacific,Singapore,63,13.00
8.222.170.152,2083,2083,true,NRT,Asia Pacific,Tokyo,214,13.00
8.222.190.225,2095,2095,false,SIN,Asia Pacific,Singapore,15,13.00
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,141,13.00
8.219.242.131,2095,2095,false,SIN,Asia Pacific,Singapore,21,12.99
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,42,12.99
47.236.147.146,8443,8443,true,SIN,Asia Pacific,Singapore,75,12.99
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,141,12.99
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,54,12.99
47.245.86.18,2095,2095,false,SIN,Asia Pacific,Singapore,27,12.98
8.219.253.185,2083,2083,true,SIN,Asia Pacific,Singapore,74,12.98
8.219.184.92,2052,2052,false,SIN,Asia Pacific,Singapore,17,12.98
47.245.113.117,8080,8080,false,SIN,Asia Pacific,Singapore,24,12.97
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,101,12.97
47.236.97.111,2053,2053,true,SIN,Asia Pacific,Singapore,75,12.97
8.222.129.32,80,80,false,SIN,Asia Pacific,Singapore,4,12.97
8.222.141.240,2082,2082,false,SIN,Asia Pacific,Singapore,8,12.96
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,802,12.96
8.222.154.227,2095,2095,false,SIN,Asia Pacific,Singapore,4,12.96
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,26,12.96
47.237.9.179,2095,2095,false,SIN,Asia Pacific,Singapore,15,12.95
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,11,12.95
8.219.222.98,2083,2083,true,SIN,Asia Pacific,Singapore,242,12.95
8.222.150.163,2095,2095,false,SIN,Asia Pacific,Singapore,6,12.94
47.236.169.236,2082,2082,false,SIN,Asia Pacific,Singapore,29,12.94
8.222.170.152,80,80,false,NRT,Asia Pacific,Tokyo,73,12.94
8.219.248.47,443,443,true,SIN,Asia Pacific,Singapore,234,12.94
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,94,12.93
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,105,12.93
8.219.236.8,2082,2082,false,SIN,Asia Pacific,Singapore,22,12.93
8.219.126.3,2053,2053,true,SIN,Asia Pacific,Singapore,165,12.93
8.219.51.49,2096,2096,true,SIN,Asia Pacific,Singapore,81,12.92
8.219.217.81,2087,2087,true,SIN,Asia Pacific,Singapore,192,12.92
8.222.144.117,8443,8443,true,SIN,Asia Pacific,Singapore,90,12.92
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,103,12.92
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,182,12.92
8.219.113.27,2083,2083,true,SIN,Asia Pacific,Singapore,208,12.91
8.219.123.244,2083,2083,true,SIN,Asia Pacific,Singapore,166,12.91
8.222.168.24,2096,2096,true,SIN,Asia Pacific,Singapore,55,12.90
47.236.114.167,8443,8443,true,SIN,Asia Pacific,Singapore,85,12.90
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,243,12.90
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,26,12.90
47.236.206.153,8880,8880,false,SIN,Asia Pacific,Singapore,35,12.90
8.222.252.123,8080,8080,false,SIN,Asia Pacific,Singapore,12,12.90
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,95,12.90
8.222.226.15,8443,8443,true,SIN,Asia Pacific,Singapore,82,12.90
8.222.138.175,2082,2082,false,SIN,Asia Pacific,Singapore,15,12.89
8.219.106.15,443,443,true,SIN,Asia Pacific,Singapore,118,12.89
47.236.195.137,2096,2096,true,SIN,Asia Pacific,Singapore,107,12.89
8.219.97.179,443,443,true,SIN,Asia Pacific,Singapore,84,12.89
8.222.224.162,2096,2096,true,SIN,Asia Pacific,Singapore,132,12.88
47.236.224.66,2087,2087,true,SIN,Asia Pacific,Singapore,78,12.88
8.219.140.229,2082,2082,false,SIN,Asia Pacific,Singapore,6,12.88
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,185,12.88
47.245.89.102,2086,2086,false,SIN,Asia Pacific,Singapore,17,12.87
8.219.140.63,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.87
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,15,12.87
47.245.94.144,8443,8443,true,SIN,Asia Pacific,Singapore,122,12.87
8.219.213.84,2053,2053,true,SIN,Asia Pacific,Singapore,152,12.87
47.236.148.174,2082,2082,false,SIN,Asia Pacific,Singapore,23,12.87
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,16,12.87
47.245.84.155,2095,2095,false,SIN,Asia Pacific,Singapore,42,12.86
8.222.144.117,8443,8443,true,SIN,Asia Pacific,Singapore,83,12.86
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,119,12.86
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,237,12.86
8.219.250.239,8443,8443,true,SIN,Asia Pacific,Singapore,133,12.86
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,137,12.86
8.219.186.189,2087,2087,true,SIN,Asia Pacific,Singapore,106,12.86
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,205,12.86
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,168,12.86
47.237.3.57,8880,8880,false,SIN,Asia Pacific,Singapore,13,12.86
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,68,12.85
8.219.249.148,2087,2087,true,SIN,Asia Pacific,Singapore,267,12.85
8.219.178.225,80,80,false,SIN,Asia Pacific,Singapore,33,12.84
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,174,12.84
8.222.140.185,80,80,false,SIN,Asia Pacific,Singapore,22,12.83
8.222.191.158,2053,2053,true,SIN,Asia Pacific,Singapore,94,12.83
8.218.136.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,102,12.83
8.219.249.148,2096,2096,true,SIN,Asia Pacific,Singapore,108,12.83
8.222.153.11,2095,2095,false,NRT,Asia Pacific,Tokyo,84,12.82
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,27,12.82
8.222.154.50,2083,2083,true,SIN,Asia Pacific,Singapore,82,12.82
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,10,12.81
47.236.204.110,2087,2087,true,SIN,Asia Pacific,Singapore,127,12.81
8.222.211.124,2086,2086,false,SIN,Asia Pacific,Singapore,17,12.81
47.236.233.166,8443,8443,true,SIN,Asia Pacific,Singapore,150,12.81
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,105,12.81
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,26,12.81
8.222.221.86,2053,2053,true,SIN,Asia Pacific,Singapore,89,12.81
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,139,12.81
47.236.193.5,2086,2086,false,SIN,Asia Pacific,Singapore,23,12.81
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,31,12.80
47.236.204.152,2086,2086,false,SIN,Asia Pacific,Singapore,20,12.80
8.219.228.186,8080,8080,false,SIN,Asia Pacific,Singapore,33,12.80
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,286,12.80
8.219.253.114,2053,2053,true,SIN,Asia Pacific,Singapore,127,12.80
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,76,12.80
8.219.61.52,8080,8080,false,SIN,Asia Pacific,Singapore,11,12.79
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,10,12.79
8.222.130.156,8080,8080,false,SIN,Asia Pacific,Singapore,18,12.79
8.219.111.175,2087,2087,true,SIN,Asia Pacific,Singapore,87,12.79
47.237.9.179,2087,2087,true,SIN,Asia Pacific,Singapore,135,12.79
8.219.242.208,8880,8880,false,SIN,Asia Pacific,Singapore,23,12.78
8.219.233.6,2082,2082,false,SIN,Asia Pacific,Singapore,13,12.77
47.236.206.153,2083,2083,true,SIN,Asia Pacific,Singapore,84,12.77
8.222.202.163,2095,2095,false,SIN,Asia Pacific,Singapore,6,12.77
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,35,12.77
8.222.136.247,8443,8443,true,SIN,Asia Pacific,Singapore,92,12.76
47.237.28.121,8080,8080,false,SIN,Asia Pacific,Singapore,25,12.76
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,88,12.76
8.222.155.242,8880,8880,false,SIN,Asia Pacific,Singapore,17,12.76
8.222.137.178,2052,2052,false,SIN,Asia Pacific,Singapore,5,12.76
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,38,12.76
8.222.130.137,2083,2083,true,SIN,Asia Pacific,Singapore,80,12.76
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,154,12.76
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,113,12.76
8.222.138.164,8880,8880,false,SIN,Asia Pacific,Singapore,5,12.75
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,9,12.75
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,109,12.75
47.236.163.221,2053,2053,true,SIN,Asia Pacific,Singapore,17,12.75
8.219.250.70,2095,2095,false,SIN,Asia Pacific,Singapore,15,12.75
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,77,12.74
8.219.12.152,2053,2053,true,SIN,Asia Pacific,Singapore,83,12.74
47.237.3.57,2083,2083,true,SIN,Asia Pacific,Singapore,68,12.74
8.219.92.89,8880,8880,false,SIN,Asia Pacific,Singapore,9,12.74
8.219.190.62,443,443,true,SIN,Asia Pacific,Singapore,213,12.74
8.219.153.136,2096,2096,true,SIN,Asia Pacific,Singapore,74,12.74
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.74
8.219.194.170,2095,2095,false,SIN,Asia Pacific,Singapore,18,12.74
8.219.170.223,8443,8443,true,SIN,Asia Pacific,Singapore,272,12.74
8.219.112.75,8443,8443,true,SIN,Asia Pacific,Singapore,79,12.73
8.219.159.232,8080,8080,false,SIN,Asia Pacific,Singapore,23,12.73
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,129,12.73
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,207,12.73
47.236.123.218,2083,2083,true,SIN,Asia Pacific,Singapore,140,12.73
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,22,12.73
47.236.163.95,2083,2083,true,SIN,Asia Pacific,Singapore,128,12.73
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,17,12.72
8.219.228.30,2096,2096,true,SIN,Asia Pacific,Singapore,153,12.72
47.236.94.109,2087,2087,true,SIN,Asia Pacific,Singapore,111,12.72
8.222.138.164,2087,2087,true,SIN,Asia Pacific,Singapore,66,12.72
8.222.140.87,443,443,true,SIN,Asia Pacific,Singapore,106,12.72
47.237.27.71,2096,2096,true,SIN,Asia Pacific,Singapore,92,12.71
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,4,12.71
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,74,12.71
8.222.224.163,80,80,false,SIN,Asia Pacific,Singapore,13,12.71
8.222.209.223,2086,2086,false,SIN,Asia Pacific,Singapore,3,12.71
8.219.236.8,2053,2053,true,SIN,Asia Pacific,Singapore,146,12.70
8.219.228.193,80,80,false,SIN,Asia Pacific,Singapore,12,12.70
8.219.204.120,8080,8080,false,SIN,Asia Pacific,Singapore,53,12.70
8.219.222.8,2083,2083,true,SIN,Asia Pacific,Singapore,95,12.69
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,124,12.69
8.219.40.255,80,80,false,SIN,Asia Pacific,Singapore,8,12.69
47.245.87.167,2053,2053,true,SIN,Asia Pacific,Singapore,80,12.69
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,5,12.69
47.236.198.189,2082,2082,false,SIN,Asia Pacific,Singapore,14,12.69
8.222.254.91,443,443,true,SIN,Asia Pacific,Singapore,155,12.69
8.219.103.126,2095,2095,false,SIN,Asia Pacific,Singapore,16,12.69
8.219.213.112,2082,2082,false,SIN,Asia Pacific,Singapore,46,12.69
47.236.114.167,2087,2087,true,SIN,Asia Pacific,Singapore,98,12.68
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,143,12.68
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,123,12.68
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,173,12.67
47.236.193.208,2053,2053,true,SIN,Asia Pacific,Singapore,128,12.67
8.222.224.162,8443,8443,true,SIN,Asia Pacific,Singapore,48,12.67
47.236.163.221,8880,8880,false,SIN,Asia Pacific,Singapore,35,12.67
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,2,12.67
47.236.65.232,2087,2087,true,SIN,Asia Pacific,Singapore,148,12.67
8.219.228.88,8443,8443,true,SIN,Asia Pacific,Singapore,63,12.66
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,27,12.66
8.219.121.87,2096,2096,true,SIN,Asia Pacific,Singapore,220,12.66
47.236.173.200,2053,2053,true,SIN,Asia Pacific,Singapore,174,12.65
8.222.145.110,80,80,false,SIN,Asia Pacific,Singapore,10,12.65
8.219.106.15,2086,2086,false,SIN,Asia Pacific,Singapore,39,12.64
47.236.155.170,2053,2053,true,SIN,Asia Pacific,Singapore,226,12.64
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,93,12.64
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,181,12.64
8.219.200.145,8443,8443,true,SIN,Asia Pacific,Singapore,124,12.63
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,11,12.63
8.219.210.93,2087,2087,true,SIN,Asia Pacific,Singapore,153,12.63
47.236.156.14,2082,2082,false,SIN,Asia Pacific,Singapore,40,12.62
8.219.178.225,2087,2087,true,SIN,Asia Pacific,Singapore,85,12.62
8.222.248.188,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.62
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,8,12.62
8.219.232.219,8443,8443,true,SIN,Asia Pacific,Singapore,167,12.61
8.222.219.252,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.61
47.236.249.41,8080,8080,false,SIN,Asia Pacific,Singapore,29,12.61
47.236.192.198,2082,2082,false,SIN,Asia Pacific,Singapore,62,12.61
8.219.153.237,8880,8880,false,NRT,Asia Pacific,Tokyo,90,12.61
8.219.186.22,8443,8443,true,SIN,Asia Pacific,Singapore,177,12.60
8.219.240.141,2096,2096,true,SIN,Asia Pacific,Singapore,170,12.60
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,96,12.59
47.236.156.14,8443,8443,true,SIN,Asia Pacific,Singapore,236,12.59
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,75,12.59
8.219.178.9,8080,8080,false,SIN,Asia Pacific,Singapore,60,12.59
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,182,12.58
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,61,12.58
8.222.212.116,2082,2082,false,SIN,Asia Pacific,Singapore,12,12.58
8.219.103.65,2096,2096,true,SIN,Asia Pacific,Singapore,108,12.58
8.219.151.193,2053,2053,true,SIN,Asia Pacific,Singapore,128,12.58
8.219.197.111,2053,2053,true,SIN,Asia Pacific,Singapore,144,12.57
47.236.204.152,2053,2053,true,SIN,Asia Pacific,Singapore,89,12.57
8.222.190.225,2083,2083,true,SIN,Asia Pacific,Singapore,93,12.57
8.222.149.233,8080,8080,false,SIN,Asia Pacific,Singapore,5,12.57
47.245.113.75,2096,2096,true,SIN,Asia Pacific,Singapore,124,12.57
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,75,12.56
8.219.253.18,2052,2052,false,SIN,Asia Pacific,Singapore,89,12.56
47.236.179.182,8443,8443,true,SIN,Asia Pacific,Singapore,181,12.56
47.236.173.200,2082,2082,false,SIN,Asia Pacific,Singapore,12,12.56
47.236.204.110,2096,2096,true,SIN,Asia Pacific,Singapore,191,12.55
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,232,12.55
8.222.190.225,2095,2095,false,SIN,Asia Pacific,Singapore,10,12.55
8.219.213.133,2086,2086,false,SIN,Asia Pacific,Singapore,19,12.55
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,12,12.55
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,68,12.54
8.219.101.72,2087,2087,true,SIN,Asia Pacific,Singapore,163,12.54
8.219.213.84,2087,2087,true,SIN,Asia Pacific,Singapore,82,12.54
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,133,12.54
8.219.186.22,2083,2083,true,SIN,Asia Pacific,Singapore,245,12.54
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,50,12.54
8.219.170.232,443,443,true,SIN,Asia Pacific,Singapore,202,12.54
47.236.166.131,2053,2053,true,SIN,Asia Pacific,Singapore,83,12.54
8.222.145.164,8880,8880,false,SIN,Asia Pacific,Singapore,8,12.53
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.53
8.219.171.6,2086,2086,false,SIN,Asia Pacific,Singapore,6,12.53
8.219.185.191,8443,8443,true,SIN,Asia Pacific,Singapore,330,12.53
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,36,12.53
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,102,12.53
8.219.43.243,8880,8880,false,SIN,Asia Pacific,Singapore,20,12.53
8.219.124.227,443,443,true,SIN,Asia Pacific,Singapore,121,12.53
8.222.145.110,8080,8080,false,SIN,Asia Pacific,Singapore,133,12.52
47.236.193.208,2053,2053,true,SIN,Asia Pacific,Singapore,162,12.52
8.222.180.86,2082,2082,false,SIN,Asia Pacific,Singapore,7,12.52
8.218.158.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,12.52
8.219.56.205,2095,2095,false,SIN,Asia Pacific,Singapore,5,12.52
8.219.209.14,8880,8880,false,SIN,Asia Pacific,Singapore,17,12.51
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,24,12.51
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,19,12.51
8.219.110.88,2086,2086,false,SIN,Asia Pacific,Singapore,9,12.51
8.219.242.208,2095,2095,false,SIN,Asia Pacific,Singapore,97,12.50
8.219.228.157,2087,2087,true,SIN,Asia Pacific,Singapore,120,12.50
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,83,12.50
8.219.53.207,2082,2082,false,SIN,Asia Pacific,Singapore,5,12.50
8.219.213.84,2087,2087,true,SIN,Asia Pacific,Singapore,177,12.49
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,20,12.49
47.236.114.23,8080,8080,false,SIN,Asia Pacific,Singapore,7,12.49
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,9,12.49
8.222.138.175,2053,2053,true,SIN,Asia Pacific,Singapore,92,12.48
8.219.193.22,2082,2082,false,SIN,Asia Pacific,Singapore,49,12.48
47.237.3.57,2082,2082,false,SIN,Asia Pacific,Singapore,17,12.48
8.219.213.133,8443,8443,true,SIN,Asia Pacific,Singapore,155,12.47
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,159,12.47
8.222.204.110,2053,2053,true,SIN,Asia Pacific,Singapore,94,12.47
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,5,12.47
8.219.178.225,8443,8443,true,SIN,Asia Pacific,Singapore,134,12.47
8.219.249.148,2053,2053,true,SIN,Asia Pacific,Singapore,120,12.46
8.222.147.203,2095,2095,false,SIN,Asia Pacific,Singapore,8,12.46
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,197,12.46
8.219.153.136,8443,8443,true,SIN,Asia Pacific,Singapore,151,12.46
8.219.98.13,443,443,true,SIN,Asia Pacific,Singapore,113,12.46
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,182,12.46
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,12.45
47.236.88.85,2053,2053,true,SIN,Asia Pacific,Singapore,121,12.45
8.219.0.162,8443,8443,true,SIN,Asia Pacific,Singapore,68,12.44
47.236.109.115,2086,2086,false,SIN,Asia Pacific,Singapore,9,12.44
8.219.134.117,2083,2083,true,SIN,Asia Pacific,Singapore,195,12.43
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,12.43
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,71,12.43
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,486,12.42
8.219.206.180,2096,2096,true,SIN,Asia Pacific,Singapore,130,12.42
8.219.249.148,2083,2083,true,SIN,Asia Pacific,Singapore,158,12.42
8.222.180.86,2087,2087,true,SIN,Asia Pacific,Singapore,91,12.42
47.245.110.13,80,80,false,SIN,Asia Pacific,Singapore,13,12.41
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,134,12.41
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,5,12.41
47.237.23.162,8080,8080,false,SIN,Asia Pacific,Singapore,14,12.41
47.236.161.110,2083,2083,true,SIN,Asia Pacific,Singapore,155,12.41
8.219.255.171,2053,2053,true,SIN,Asia Pacific,Singapore,168,12.41
8.222.137.166,80,80,false,SIN,Asia Pacific,Singapore,3,12.41
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,29,12.41
8.222.197.251,8443,8443,true,SIN,Asia Pacific,Singapore,51,12.40
47.236.116.182,8080,8080,false,SIN,Asia Pacific,Singapore,17,12.40
8.222.154.227,2087,2087,true,SIN,Asia Pacific,Singapore,115,12.40
47.236.156.14,8443,8443,true,SIN,Asia Pacific,Singapore,132,12.40
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,191,12.40
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,7,12.39
8.222.136.196,2082,2082,false,SIN,Asia Pacific,Singapore,4,12.39
8.219.99.169,2096,2096,true,SIN,Asia Pacific,Singapore,131,12.38
8.219.228.157,2096,2096,true,SIN,Asia Pacific,Singapore,197,12.38
8.219.141.174,8443,8443,true,SIN,Asia Pacific,Singapore,171,12.38
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,77,12.38
8.219.81.50,2087,2087,true,SIN,Asia Pacific,Singapore,186,12.38
47.245.113.75,2052,2052,false,SIN,Asia Pacific,Singapore,45,12.38
47.236.161.110,8880,8880,false,SIN,Asia Pacific,Singapore,4,12.37
8.219.178.9,2095,2095,false,SIN,Asia Pacific,Singapore,12,12.37
47.237.27.71,2087,2087,true,SIN,Asia Pacific,Singapore,69,12.37
